imdb_title_id,title,year,genre,country,language,director,description,avg_vote,votes
tt0045924,The Guard of Auschwitz,2018,Drama,UK,English,Terry Lee Coker,Follows the events of the Holocaust through the eyes of an SS Soldier.,4.6,566
tt0045926,Blindsone,2018,Drama,Norway,Norwegian,Tuva Novotny,"BLIND SPOT is a story about the grey zones in mental illness; the blind spots hard to discover, as experienced by a mother realizing her daughter struggling with far worse issues than she realized.",7.1,759
tt0045954,Memento Mori,2018,Horror,Belgium,Dutch,Michaël Vermaercke,"Memento Mori is about a girl who's stuck in a dream circle, reliving key moments of a traumatic event. What happened to her? And will she survive this nightmare before time runs out?",3.9,138
tt0045982,100 Dinge,2018,Comedy,Germany,"German, English, Finnish",Florian David Fitz,"Best friends Toni and Paul decide to relinquish all of their belongings for 100 days, whereby they receive one of their items back on each day. During this challenge the two realize, that ...",6.5,3346
tt0045992,All Inclusive,2019,Comedy,"France, Belgium",French,Fabien Onteniente,"Planted by his fiancee at the airport, Bruno flies away alone for a week in an All Inclusive Caribbean vacation club. Bad news never comes alone, he will have to share his room with Jean-Paul Cisse, eternal bachelor very invading .",3.1,402
tt0046003,Cateva conversatii despre o fata foarte inalta,2018,Drama,Romania,Romanian,Bogdan Theodor Olteanu,"Two girls begin to chat about another girl, a former lover of both. As they grow closer, the gap between them widens, as one them is looking for answers and love while safely closeted. A ...",5.9,182
tt0046009,Magari,2019,Drama,"Italy, France","Italian, French, English",Ginevra Elkann,"An eight-year-old girl hopes that her parents will get back together. She and her brothers go stay with their father in Italy, where they provoke, neglect, delight and love each other.",5.9,370
tt0046020,3 from Hell,2019,Horror,USA,"English, Spanish",Rob Zombie,"After barely surviving prison, the demented Firefly clan go on the run, unleashing a whole new wave of murder, madness and mayhem.",5.5,10404
tt0046046,Battlefield 2025,2020,Sci-Fi,USA,English,Joseph Mbah,"Weekend campers, an escaped convict, young lovers and a police officer experience a night of terror when a hostile visitor from another world descends on a small Arizona town.",2.1,132
tt0046056,Passed by Censor,2019,Drama,"Turkey, Germany, France",Turkish,Serhat Karaaslan,"In the heart of Istanbul's prison, Zakir controls the letters prisoners receive. His average day is spent between the censorship office, his colleagues and his evening writing class. For a ...",7,326
tt0046081,I douleia tis,2018,Drama,"Greece, France, Serbia",Greek,Nikos Labôt,"Panayiota gets for the first time a job as a cleaner in an attempt to support her family. While at her work environment she faces a ruthless system of exploitation, she spends the happiest ...",6.7,289
tt0046095,1st Summoning,2018,Horror,USA,English,Raymond Wood,"Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",3.3,803
tt0046106,Die Stropers,2018,Drama,"South Africa, France, Greece, Poland","Afrikaans, English",Etienne Kallos,"South Africa, Free State region, isolated stronghold to the Afrikaans white ethnic minority culture. In this conservative farming territory obsessed with strength and masculinity, Janno is ...",6.6,658
tt0046122,The F**k-It List - La lista dei fanculo,2020,Comedy,USA,English,Michael Duggan,"After a prank blows up on a high school senior's life, he shares a list of certain things he wishes he'd done differently.",5.1,3515
tt0046127,Tutto quello che non so di lui,2018,Thriller,USA,English,Lisa France,"After believing she has found the guy of her dreams, home renovator Melissa Davis soon learns that her dream man has a dark secret.",5.1,223
tt0046172,DRISHTIKONE,2018,Drama,India,Bengali,Kaushik Ganguly,It is about a lawyer who loses his eyesight and what he leads.,6.6,426
tt0046173,Made in Bangladesh,2019,Drama,"France, Bangladesh, Denmark, Portugal",Bengali,Rubaiyat Hossain,"Shimu fled her village as a child when her stepmother threatened to marry her off to a middle-aged man. Now 23 and living in the capital, she works grueling hours for paltry sums at a textile factory while her husband searches for work.",7.1,135
tt0046202,Dead by Dawn,2020,Horror,USA,English,Sean Cain,A suicidal man in a remote cabin is suddenly faced with protecting a kidnapped woman from three sexual deviants and their sadistic games.,3.2,161
tt0046213,Somos tr3s,2018,Drama,Argentina,Spanish,Marcelo Briem Stamm,"Nacho is an accountant, an average guy. At a party he meets Ana, a recently divorced and self confident young woman. Then they meet the charismatic bartender Sebastian, who starts flirting ...",5.9,170
tt0046233,Honey Boy,2019,Drama,USA,"English, Spanish",Alma Har'el,A young actor's stormy childhood and early adult years as he struggles to reconcile with his father and deal with his mental health.,7.3,23102
tt0046271,Wolf,2019,Drama,UK,English,Stuart Brennan,"When four messengers sent by Rome to a plague go missing, Rome has no choice but to send ten of their finest across Hadrian's Wall to find and bring them back.",5,1570
tt0046279,Tehran: City of Love,2018,Drama,"Iran, UK, Netherlands",Persian,Ali Jaberansari,"Three disenchanted characters: an ex-champion bodybuilder, an overweight beauty clinic secretary and a dispirited religious singer, yearn for love and connection in Tehran.",7.2,182
tt0046283,Kronoloji,2019,Thriller,Turkey,Turkish,Ali Aydin,"Hakan and Nihal seems to have a perfect marriage. The problems of the young architect couple are started to emerge when Nihal suddenly disappears. While looking for his wife with the police, Hakan faces the facts of their relationship.",6.1,144
tt0046313,Luciérnagas,2018,Drama,"Mexico, USA, Greece, Dominican Republic","Spanish, English, Persian",Bani Khoshnoudi,"Ramin flees from persecution in Iran and ends up living in the limbo of exile, far from everything he knows, in the tropical port town of Veracruz, Mexico.",7.1,466
tt0046317,El Hijo,2019,Thriller,Argentina,"Spanish, Norwegian",Sebastián Schindel,"Lorenzo, a 50 y.o. painter, is having a child with his new wife, Ingrid. She gets stranger and stranger - or he does. He claims, the baby's been switched.",5.4,2802
tt0046341,Trabajo Sucio,2018,Comedy,Dominican Republic,Spanish,David Pagan Mariñez,"Employees of a mansion, tired of humiliation and mistreatment, discover a hidden pile of money. Driven by revenge and greed, they decide to take it - then look for more.",7.3,196
tt0046347,Chase,2019,Thriller,USA,English,Michael Matteo Rossi,"A hitman must prove his loyalty to his mentor and best friend, while his girlfriend wants to leave the business behind them.",6,4311
tt0046358,Just a Gigolo,2019,Comedy,France,French,Olivier Baroux,"Dumped for a younger man by his 80- year old lady friend, an aging gigolo enlists his preteen nephew to help find his next millionaire.",5.4,593
tt0046361,My Daughter Vanished,2018,Thriller,USA,English,Sam Irvin,"When a woman's daughter goes missing under suspicious circumstances, she will do anything it takes to find her.",4.6,102
tt0046372,Bee Nest,2018,Comedy,Iran,Persian,Borzou Niknejad,It is the story of two petty thieves who when receive a box are entering into a big adventure and many troubles.,4.6,267
tt0046409,Trauma Therapy,2019,Thriller,USA,English,Tyler Graham Pavey,"A group of broken souls attend a self-help seminar at a remote wooded retreat with a famous guru. In search of better lives, they must confront their deepest demons in the midst of their ...",3.7,242
tt0046416,Mormaço,2018,Drama,Brazil,Portuguese,Marina Meliande,"Rio de Janeiro, 2016. The hottest summer in history. The city is preparing for the Olympic Games. Ana, a 32-year-old public defender, works in the defense of a community threatened with ...",6.4,108
tt0046436,Wine Country,2019,Comedy,USA,English,Amy Poehler,"During a vacation to Napa Valley, a group of long time friends reunite and revisit past choices in this hilarious and heartfelt comedy from director Amy Poehler.",5.4,17806
tt0046438,Where We Go from Here,2019,Drama,USA,"English, French",Anthony Meindl,"Three acts of terror disrupt the lives of ordinary people. In Binghamton, an ESL teacher dealing with domestic abuse finds even greater violence at her school. In Orlando, two lovers ...",4.7,124
tt0046447,Green Rush,2020,Thriller,USA,English,Gerard Roxburgh,A cannabis farmer and his pregnant lover fight for their lives when ruthless criminals invade their property.,3.8,143
tt0046450,High Jack,2018,Comedy,India,Hindi,Akarsh Khurana,Four angry employees hijack a Goa to Delhi plane to settle their dues and take revenge against their employer. Things take a turn when the passengers accidentally consume drinks laced with drugs.,5.3,280
tt0046455,The Good Exorcist,2018,Comedy,USA,English,Josh Stifter,"After a ranch in Texas is befallen to a mysterious, demonic presence, it is up to an eccentric, wandering priest to find answers and dispel the darkness. As he digs deeper he soon finds that he may be in over his head and out of time.",5.8,102
tt0046464,Azougue Nazaré,2018,Drama,Brazil,Portuguese,Tiago Melo,"In a vast, seemingly endless cane field, the sugarcane dances to the wind, like sea waves. PAI NANI, an Afro-Brazilian spiritual leader, carries out a religious act with five caboclos de ...",6.5,108
tt0046465,Baby Obsession,2018,Thriller,USA,English,Ruth Du,"Anna Gray is pregnant and ready to start a family with her loving husband Jon. But she has no idea that Rachel, the mother of a baby who died from SIDS when Anna babysat her years ago, has ...",4.8,115
tt0046468,Eyvah Karim,2018,Comedy,Turkey,Turkish,Rasit Çelikezer,"Eyvah Karim is the story of a rich and high-toned couple. After his wife on holiday, the man wants to be make profligacy in the house. In the meantime, three different thieves entering the ...",3.9,547
tt0046469,The Short History of the Long Road,2019,Drama,USA,English,Ani Simon-Kennedy,A teenager has to confront the reality of life on the road after tragedy strikes.,6.4,564
tt0046470,Needhi Naadhi Oke Katha,2018,Drama,India,Telugu,"Venu Udugula, Umesh Nagappagari","A middle-class youth raises his voice against the traditional, standardized system of education that does not take into account each student's skill and nor make them think.",7.8,493
tt0046483,Staff Only,2019,Drama,"Spain, France","Catalan, French, Wolof",Neus Ballús,"A 17-year-old girl spends the Christmas holidays in Senegal with her brother and father. Tired of planned trips and the ceremonious actions of the hotel employees, as well as her father's ...",6.2,153
tt0046487,M.O.M.: Mothers of Monsters,2020,Thriller,USA,English,Tucia Lyman,"A distraught mother suspects her teenage son is plotting a school shooting, but when he slips through the cracks of the system, she is forced to take matters into her own hands. After ...",5.5,642
tt0046492,F2: Fun and Frustration,2019,Comedy,India,Telugu,Anil Ravipudi,"After Venky, Varun also gets married thinking he can keep the wife in control but both of them get frustrated with the marital life which generates fun.",6.2,1919
tt0046535,W/O Ram,2018,Thriller,India,Telugu,Vijay Yelakanti,"Deeksha, wife of Ram takes it in her own hands to find her husband's murderer when police refused to help her.",6,187
tt0046541,Swing Low,2019,Thriller,USA,English,Teddy Grennan,"When a nature photographer explains to the Police how she fought her way out of the Watchatoomy Valley, they dismiss her crazed and violent story as a meth-induced nightmare. But when they ...",4.8,269
tt0046551,Slony mogut igrat v futbol,2018,Drama,Russia,Russian,Mikhail Segal,"Dmitry is a strong willed, solid guy. He could easily quit the game, if only he knew he was playing.",6.5,148
